"","weekstart","ALTERO_RADIO_GROSS","ALTERO_TV_GROSS","ALTERO.LT_INTERNET_GROSS","ARTEA.LIZINGAS_INTERNET_GROSS","ARTEA.LIZINGAS_RADIO_GROSS","ARTEA.LIZINGAS_TV_GROSS","ARTEA_INTERNET_GROSS","ARTEA_OUTDOOR.STATIC_GROSS","ARTEA_PRINT_GROSS","ARTEA_RADIO_GROSS","ARTEA_TV_GROSS","BIGBANK_INTERNET_GROSS","BIGBANK_OUTDOOR.STATIC_GROSS","BIGBANK_PRINT_GROSS","BIGBANK_RADIO_GROSS","BIGBANK_TV_GROSS","BOBUTĖS.PASKOLA_INTERNET_GROSS","BOBUTĖS.PASKOLA_RADIO_GROSS","BOBUTĖS.PASKOLA_TV_GROSS","CITADELE_INTERNET_GROSS","CITADELE_OUTDOOR.STATIC_GROSS","CITADELE_PRINT_GROSS","CITADELE_RADIO_GROSS","CITADELE_TV_GROSS","CREDIT24_INTERNET_GROSS","CREDIT24_OUTDOOR.STATIC_GROSS","CREDIT24_PRINT_GROSS","CREDIT24_RADIO_GROSS","CREDIT24_TV_GROSS","CREDITEA_INTERNET_GROSS","CREDITEA_RADIO_GROSS","CREDITEA_TV_GROSS","FINBEE_INTERNET_GROSS","FINBEE_RADIO_GROSS","FINBEE_TV_GROSS","GENERAL.FINANCING.BANKAS_INTERNET_GROSS","GENERAL.FINANCING.BANKAS_OUTDOOR.STATIC_GROSS","GENERAL.FINANCING.BANKAS_PRINT_GROSS","GENERAL.FINANCING.BANKAS_RADIO_GROSS","GENERAL.FINANCING.BANKAS_TV_GROSS","INBANK_INTERNET_GROSS","INBANK_OUTDOOR.STATIC_GROSS","INBANK_PRINT_GROSS","INBANK_RADIO_GROSS","INBANK_TV_GROSS","KLIX_INTERNET_GROSS","LENDERS_INTERNET_GROSS","LENDERS_OUTDOOR.STATIC_GROSS","LENDERS_RADIO_GROSS","LENDERS_TV_GROSS","MOKILIZINGAS_INTERNET_GROSS","MOKILIZINGAS_TV_GROSS","PASKOLOS.LT_INTERNET_GROSS","PASKOLŲ.KLUBAS_INTERNET_GROSS","PASKOLŲ.KLUBAS_OUTDOOR.STATIC_GROSS","PASKOLŲ.KLUBAS_PRINT_GROSS","PASKOLŲ.KLUBAS_RADIO_GROSS","PASKOLŲ.KLUBAS_TV_GROSS","SAVY_INTERNET_GROSS","SAVY_OUTDOOR.STATIC_GROSS","SAVY_RADIO_GROSS","SAVY_TV_GROSS","SB.LIZINGAS_INTERNET_GROSS","SB.LIZINGAS_OUTDOOR.STATIC_GROSS","SB.LIZINGAS_RADIO_GROSS","SB.LIZINGAS_TV_GROSS","SMSPINIGAI.LT_INTERNET_GROSS","SMSPINIGAI.LT_RADIO_GROSS","SMSPINIGAI.LT_TV_GROSS","SWEDBANK_CINEMA_GROSS","SWEDBANK_INTERNET_GROSS","SWEDBANK_OUTDOOR.STATIC_GROSS","SWEDBANK_PRINT_GROSS","SWEDBANK_RADIO_GROSS","SWEDBANK_TV_GROSS","TF.BANK_INTERNET_GROSS","TF.BANK_OUTDOOR.STATIC_GROSS","TF.BANK_RADIO_GROSS","TF.BANK_TV_GROSS","VIVUS.FINANCE_CINEMA_GROSS","VIVUS.FINANCE_INTERNET_GROSS","VIVUS.FINANCE_RADIO_GROSS","VIVUS.FINANCE_TV_GROSS","ALTERO_RADIO_GRP","ALTERO_TV_GRP","ARTEA.LIZINGAS_RADIO_GRP","ARTEA.LIZINGAS_TV_GRP","ARTEA_RADIO_GRP","ARTEA_TV_GRP","BIGBANK_RADIO_GRP","BIGBANK_RADIO_PRIVATUS_GRP","BIGBANK_RADIO_VERSLAS_GRP","BIGBANK_TV_PRIVATUS_GRP","BOBUTĖS.PASKOLA_RADIO_GRP","BOBUTĖS.PASKOLA_TV_GRP","CITADELE_RADIO_GRP","CITADELE_TV_GRP","CREDIT24_RADIO_GRP","CREDIT24_TV_GRP","CREDITEA_RADIO_GRP","CREDITEA_TV_GRP","FINBEE_RADIO_GRP","FINBEE_RADIO_PRIVATUS_GRP","FINBEE_RADIO_VERSLAS_GRP","FINBEE_TV_GRP","FINBEE_TV_PRIVATUS_GRP","FINBEE_TV_VERSLAS_GRP","GENERAL.FINANCING.BANKAS_RADIO_GRP","GENERAL.FINANCING.BANKAS_TV_GRP","INBANK_RADIO_GRP","INBANK_TV_GRP","LENDERS_RADIO_GRP","LENDERS_TV_GRP","MOKILIZINGAS_TV_GRP","PASKOLŲ.KLUBAS_RADIO_GRP","PASKOLŲ.KLUBAS_TV_GRP","SAVY_RADIO_GRP","SAVY_RADIO_PRIVATUS_GRP","SAVY_RADIO_VERSLAS_GRP","SAVY_TV_GRP","SAVY_TV_PRIVATUS_GRP","SAVY_TV_VERSLAS_GRP","SB.LIZINGAS_RADIO_GRP","SB.LIZINGAS_TV_GRP","SMSPINIGAI.LT_RADIO_GRP","SMSPINIGAI.LT_TV_GRP","SWEDBANK_RADIO_GRP","SWEDBANK_RADIO_PRIVATUS_GRP","SWEDBANK_RADIO_VERSLAS_GRP","SWEDBANK_TV_PRIVATUS_GRP","TF.BANK_RADIO_GRP","TF.BANK_TV_GRP","VIVUS.FINANCE_RADIO_GRP","VIVUS.FINANCE_TV_GRP","ALTERO_RADIO_wGRP30","ALTERO_TV_wGRP30","ARTEA.LIZINGAS_RADIO_wGRP30","ARTEA.LIZINGAS_TV_wGRP30","ARTEA_RADIO_wGRP30","ARTEA_TV_wGRP30","BIGBANK_RADIO_wGRP30","BIGBANK_RADIO_PRIVATUS_wGRP30","BIGBANK_RADIO_VERSLAS_wGRP30","BIGBANK_TV_PRIVATUS_wGRP30","BOBUTĖS.PASKOLA_RADIO_wGRP30","BOBUTĖS.PASKOLA_TV_wGRP30","CITADELE_RADIO_wGRP30","CITADELE_TV_wGRP30","CREDIT24_RADIO_wGRP30","CREDIT24_TV_wGRP30","CREDITEA_RADIO_wGRP30","CREDITEA_TV_wGRP30","FINBEE_RADIO_wGRP30","FINBEE_RADIO_PRIVATUS_wGRP30","FINBEE_RADIO_VERSLAS_wGRP30","FINBEE_TV_wGRP30","FINBEE_TV_PRIVATUS_wGRP30","FINBEE_TV_VERSLAS_wGRP30","GENERAL.FINANCING.BANKAS_RADIO_wGRP30","GENERAL.FINANCING.BANKAS_TV_wGRP30","INBANK_RADIO_wGRP30","INBANK_TV_wGRP30","LENDERS_RADIO_wGRP30","LENDERS_TV_wGRP30","MOKILIZINGAS_TV_wGRP30","PASKOLŲ.KLUBAS_RADIO_wGRP30","PASKOLŲ.KLUBAS_TV_wGRP30","SAVY_RADIO_wGRP30","SAVY_RADIO_PRIVATUS_wGRP30","SAVY_RADIO_VERSLAS_wGRP30","SAVY_TV_wGRP30","SAVY_TV_PRIVATUS_wGRP30","SAVY_TV_VERSLAS_wGRP30","SB.LIZINGAS_RADIO_wGRP30","SB.LIZINGAS_TV_wGRP30","SMSPINIGAI.LT_RADIO_wGRP30","SMSPINIGAI.LT_TV_wGRP30","SWEDBANK_RADIO_wGRP30","SWEDBANK_RADIO_PRIVATUS_wGRP30","SWEDBANK_RADIO_VERSLAS_wGRP30","SWEDBANK_TV_PRIVATUS_wGRP30","TF.BANK_RADIO_wGRP30","TF.BANK_TV_wGRP30","VIVUS.FINANCE_RADIO_wGRP30","VIVUS.FINANCE_TV_wGRP30","ARTEA_OUTDOOR.STATIC_AREA","ARTEA_PRINT_AREA","BIGBANK_OUTDOOR.STATIC_AREA","BIGBANK_PRINT_AREA","CITADELE_OUTDOOR.STATIC_AREA","CITADELE_PRINT_AREA","CREDIT24_OUTDOOR.STATIC_AREA","CREDIT24_PRINT_AREA","GENERAL.FINANCING.BANKAS_OUTDOOR.STATIC_AREA","GENERAL.FINANCING.BANKAS_PRINT_AREA","INBANK_OUTDOOR.STATIC_AREA","INBANK_PRINT_AREA","LENDERS_OUTDOOR.STATIC_AREA","PASKOLŲ.KLUBAS_OUTDOOR.STATIC_AREA","PASKOLŲ.KLUBAS_PRINT_AREA","SAVY_OUTDOOR.STATIC_AREA","SB.LIZINGAS_OUTDOOR.STATIC_AREA","SWEDBANK_OUTDOOR.STATIC_AREA","SWEDBANK_PRINT_AREA","TF.BANK_OUTDOOR.STATIC_AREA","Privatiems...GAds.Search.Brand","Verslui...GAds.search.brand","Privatiems...GAds.non.brand..Generic.Non.Brand.","Verslui...GAds.non.brand..Generic.Competitors.","Verslui...Search.Ongoing.DSA","Privatiems...GAds.PMAX","Verslui...GAds.PMAX","Privatiems...GAds.YouTube","Verslui...GAds.YouTube","Privatiems...FB","Verslui...FB","Privatiems...Demand.Gen.Discovery","Verslui...Demand.Gen.Discovery","Privatiems...Search.Ongoing.DSA","paraiskos_count_total","paraiskos_sum_total","paskolos_count_total","paskolos_sum_total","privatus_paraiskos_count_total","privatus_paraiskos_sum_total","privatus_paskolos_count_total","privatus_paskolos_sum_total","verslas_paraiskos_count_total","verslas_paraiskos_sum_total","verslas_paskolos_count_total","verslas_paskolos_sum_total","paskolos_sum_Ads","paskolos_sum_Affiliate","paskolos_sum_Direct","paskolos_sum_Marketing","paskolos_sum_Automobilis","privatus_paskolos_sum_Ads","privatus_paskolos_sum_Affiliate","privatus_paskolos_sum_Direct","privatus_paskolos_sum_Marketing","privatus_paskolos_sum_Automobilis","verslas_paskolos_sum_Direct","verslas_paskolos_sum_Ads","verslas_paskolos_sum_Affiliate","verslas_paskolos_sum_Marketing","paskolos_sum_Marketing.other","paskolos_sum_brandgoogle","paskolos_sum_facebook","paskolos_sum_othergoogle","paskolos_sum_searchgoogle","paskolos_sum_newsletter","privatus_paskolos_sum_Marketing.other","privatus_paskolos_sum_brandgoogle","privatus_paskolos_sum_facebook","privatus_paskolos_sum_othergoogle","privatus_paskolos_sum_searchgoogle","privatus_paskolos_sum_newsletter","verslas_paskolos_sum_Marketing.other","verslas_paskolos_sum_brandgoogle","verslas_paskolos_sum_facebook","verslas_paskolos_sum_newsletter","verslas_paskolos_sum_othergoogle","Vartot_Pasitikejimo_Index","Metine_Infliacija","Menesio_Infliacija","Euribor","Temperatura.men.","FINBEE_RADIO_PRIVATUS_LIETUS_GRP","FINBEE_RADIO_PRIVATUS_M.1.PLIUS_GRP","FINBEE_RADIO_PRIVATUS_M.1_GRP","FINBEE_RADIO_PRIVATUS_POWER.HIT.RADIO_GRP","FINBEE_RADIO_PRIVATUS_RADIOCENTRAS_GRP","FINBEE_RADIO_PRIVATUS_RELAX.FM_GRP","FINBEE_RADIO_PRIVATUS_ZIP.FM_GRP","FINBEE_RADIO_VERSLAS_LIETUS_GRP","FINBEE_RADIO_VERSLAS_M.1.PLIUS_GRP","FINBEE_RADIO_VERSLAS_M.1_GRP","FINBEE_RADIO_VERSLAS_POWER.HIT.RADIO_GRP","FINBEE_RADIO_VERSLAS_RADIO.R_GRP","FINBEE_RADIO_VERSLAS_RADIOCENTRAS_GRP","FINBEE_RADIO_VERSLAS_RELAX.FM_GRP","FINBEE_RADIO_VERSLAS_ZIP.FM_GRP","FINBEE_RADIO_VERSLAS_ŽINIŲ.RADIJAS_GRP","FINBEE_TV_PRIVATUS_2TV_GRP","FINBEE_TV_PRIVATUS_BTV_GRP","FINBEE_TV_PRIVATUS_INFO.TV_GRP","FINBEE_TV_PRIVATUS_LNK_GRP","FINBEE_TV_PRIVATUS_TV1_GRP","FINBEE_TV_VERSLAS_2TV_GRP","FINBEE_TV_VERSLAS_BTV_GRP","FINBEE_TV_VERSLAS_DELFI.TV_GRP","FINBEE_TV_VERSLAS_INFO.TV_GRP","FINBEE_TV_VERSLAS_LNK_GRP","FINBEE_TV_VERSLAS_TV1_GRP","FINBEE_TV_VERSLAS_TV3_GRP","FINBEE_TV_VERSLAS_TV6_GRP","FINBEE_TV_VERSLAS_TV8_GRP","FINBEE_RADIO_PRIVATUS_LIETUS_wGRP30","FINBEE_RADIO_PRIVATUS_M.1.PLIUS_wGRP30","FINBEE_RADIO_PRIVATUS_M.1_wGRP30","FINBEE_RADIO_PRIVATUS_POWER.HIT.RADIO_wGRP30","FINBEE_RADIO_PRIVATUS_RADIOCENTRAS_wGRP30","FINBEE_RADIO_PRIVATUS_RELAX.FM_wGRP30","FINBEE_RADIO_PRIVATUS_ZIP.FM_wGRP30","FINBEE_RADIO_VERSLAS_LIETUS_wGRP30","FINBEE_RADIO_VERSLAS_M.1.PLIUS_wGRP30","FINBEE_RADIO_VERSLAS_M.1_wGRP30","FINBEE_RADIO_VERSLAS_POWER.HIT.RADIO_wGRP30","FINBEE_RADIO_VERSLAS_RADIO.R_wGRP30","FINBEE_RADIO_VERSLAS_RADIOCENTRAS_wGRP30","FINBEE_RADIO_VERSLAS_RELAX.FM_wGRP30","FINBEE_RADIO_VERSLAS_ZIP.FM_wGRP30","FINBEE_RADIO_VERSLAS_ŽINIŲ.RADIJAS_wGRP30","FINBEE_TV_PRIVATUS_2TV_wGRP30","FINBEE_TV_PRIVATUS_BTV_wGRP30","FINBEE_TV_PRIVATUS_INFO.TV_wGRP30","FINBEE_TV_PRIVATUS_LNK_wGRP30","FINBEE_TV_PRIVATUS_TV1_wGRP30","FINBEE_TV_VERSLAS_2TV_wGRP30","FINBEE_TV_VERSLAS_BTV_wGRP30","FINBEE_TV_VERSLAS_DELFI.TV_wGRP30","FINBEE_TV_VERSLAS_INFO.TV_wGRP30","FINBEE_TV_VERSLAS_LNK_wGRP30","FINBEE_TV_VERSLAS_TV1_wGRP30","FINBEE_TV_VERSLAS_TV3_wGRP30","FINBEE_TV_VERSLAS_TV6_wGRP30","FINBEE_TV_VERSLAS_TV8_wGRP30","DATE","Date1","SB_SHR_20","SB_SHR_40","SB_SHR_60","SB_cpms","BIG_SHR_20","BIG_SHR_40","BIG_SHR_60","BIG_cpms","CREDIT24_SHR_20","CREDIT24_SHR_40","CREDIT24_SHR_60","CREDIT24_cpms","LENDERS_SHR_20","LENDERS_SHR_40","LENDERS_SHR_60","LENDERS_cpms","SAVY_SHR_20","SAVY_SHR_40","SAVY_SHR_60","SAVY_cpms","PASKOLŲ.KLUBAS_SHR_20","PASKOLŲ.KLUBAS_SHR_40","PASKOLŲ.KLUBAS_SHR_60","PASKOLŲ.KLUBAS_cpms","CITADELE_SHR_20","CITADELE_SHR_40","CITADELE_SHR_60","CITADELE_cpms","ALTERO_SHR_20","ALTERO_SHR_40","ALTERO_SHR_60","ALTERO_cpms","TFBANK_SHR_20","TFBANK_SHR_40","TFBANK_SHR_60","TFBANK_cpms","BP_SHR_20","BP_SHR_40","BP_SHR_60","BP_cpms","ARTEAL_SHR_20","ARTEAL_SHR_40","ARTEAL_SHR_60","ARTEAL_cpms","SWED_SHR_20","SWED_SHR_40","SWED_SHR_60","SWED_cpms","SALES","TARPININKAI","SPECBANKAI","LIZINGAS","KREDITAI","BANKAI","bloans_eur","TV","TV2","RADIO","RADIO2","META","YT","GADS"
"1",2022-12-26,4989,0,1025,0,0,0,0,0,0,0,0,19865,0,0,0,0,0,950,46584,1544,0,0,0,31533,3128,0,0,0,80637,0,0,0,896,0,103683,0,1416,0,0,0,0,0,0,0,0,79,3713,0,0,0,11148,0,0,1294,0,0,0,0,1105,0,0,3930,5570,0,0,52693,160,0,0,0,2413,0,0,0,0,0,0,0,0,477,0,0,784,68,0,0,0,0,0,0,0,0,0,27,199,0,330,0,284,0,0,0,0,0,498,498,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,142,0,0,0,0,0,0,0,0,0,2,48.2,0,0,0,0,0,0,0,0,0,17,40.4,0,43.2,0,94.6,0,0,0,0,0,81.5,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,3.4,0,72.2,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,1044.39,36.08,585.13,212.29,0,261.1,315.95,0,0,0,0,304.49,0,19.95,89,210314,8,6681,89,210314,8,6681,0,0,0,0,3430,3251,0,0,0,3430,3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,21.7,0.3,1.885,-2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,223.8,31.2,240.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,36.51,5.11,39.56,0,0,0,0,0,0,0,0,0,0,2022-12-26,2022-12-26,28.4,56.8,85.2,3933.4,0,0,0,0,56.8,113.6,170.4,7866.8,0,0,0,0,0,0,0,0,0,0,0,0,66,132,198,9141,54.4,40.8,27.2,1407.6,0,0,0,0,61.4,95.8,130.2,6071.2,0,0,0,0,0,0,0,0,6681,1407.6,0,142,13938,9141,0,6404.28,0,0,0,0,0,528.24
"2",2023-01-02,6089,0,739,0,0,0,0,0,0,0,0,19067,0,0,0,105868,230,1286,59551,0,0,0,0,13887,2150,0,0,0,0,0,0,0,1347,0,98848,0,1521,0,0,0,0,0,0,0,0,0,7482,0,0,38672,124,0,0,896,0,0,1638,67461,1246,0,0,166473,4328,0,0,24032,1482,0,0,0,1889,0,0,0,0,0,0,0,0,0,153,0,65285,69,0,0,0,0,0,0,0,0,381,21,423,0,216,0,0,0,0,0,0,0,628,517,111,0,0,0,0,0,231,0,31,429,0,0,0,512,206,306,0,227,0,0,0,0,0,0,0,0,0,255,46.2,0,0,0,0,0,0,0,0,125.6,13.6,85.7,0,35.4,0,0,0,0,0,0,0,104.2,85.8,18.5,0,0,0,0,0,37.7,0,19.9,91.8,0,0,0,221.2,170.8,50.4,0,19.4,0,0,0,0,0,0,0,0,0,100.9,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,1238.12,60.53,632.84,0.89,0,717.28,349.96,0,0,0,0,0,0,0.16,2090,8257971,109,495512,2084,7977971,94,278052,6,280000,15,217460,132920,69827,292765,0,0,132920,69827,75305,0,0,217460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,20,0.7,1.876,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,151.1,7.3,358.2,0,0.3,74.1,0,8.1,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,25.01,1.19,59.54,0,0.05,12.29,0,1.34,4.78,0,0,0,0,2023-01-02,2023-01-02,45.4,90.8,136.2,6287.9,76.2,152.4,228.6,10553.7,0,0,0,0,46.2,92.4,138.6,6398.7,41.2,82.4,123.6,5706.2,110.6,190.2,269.8,12525,43.2,86.4,129.6,5983.2,55.2,41.4,27.6,1428.3,0,0,0,0,101.4,181.8,262.2,12151.8,0,0,0,0,0,0,0,0,278052,7827,10553.7,227,12151.8,5983.2,217460,6648.62,1182.15,0,0,0,0,350.85
"3",2023-01-09,6467,0,3825,0,0,0,0,0,0,0,0,14139,0,0,8127,89058,0,1153,62904,0,0,0,0,10485,2690,0,0,1173,0,0,0,0,460,0,56765,25,1521,0,0,0,0,0,0,0,0,0,6923,0,0,51478,107,43732,0,786,0,0,1612,58543,2056,0,6560,102173,2953,0,8706,217421,2188,0,0,0,4601,0,0,0,0,0,0,0,0,0,704,0,1073,72,0,0,0,0,0,138,138,0,330,21,449,0,191,11,0,0,0,0,0,0,377,83,294,0,0,0,0,0,304,298,31,362,19,0,19,366,187,179,168,1011,0,0,0,0,0,0,0,0,0,2,47.6,0,0,0,0,0,99.3,99.3,0,109.6,13.4,91.2,0,31.7,5.1,0,0,0,0,0,0,62.4,13.7,48.7,0,0,0,0,0,50.3,71.7,19.9,75.9,13,0,13,122.2,93.3,28.9,97.9,409.7,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,1600.54,163.44,619.16,95.35,0,755.1,356.35,0,0,0,0,0,0,16.63,2437,11371832,156,831109,2425,10794587,135,430504,12,577245,21,400605,104675,209564,516870,0,0,104675,209564,116265,0,0,400605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,20,0.7,1.882,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,67.9,4.7,9.3,0,0.8,120.3,0,10.3,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,11.24,0.76,1.55,0,0.12,19.96,0,1.71,26.91,0,0,0,0,2023-01-09,2023-01-09,336.6,505.2,673.8,31482.3,176.4,214.8,253.2,11997.6,8.8,6.6,4.4,227.7,60.8,121.6,182.4,8420.8,37.4,74.8,112.2,5179.9,97.2,163.4,229.6,10669.1,38.2,76.4,114.6,5290.7,57.6,43.2,28.8,1490.4,0,0,0,0,106.6,192.2,277.8,12872,0,0,0,0,0,0,0,0,430504,9911.2,11997.6,1309,13099.7,5290.7,400605,1067.38,3131.1,0,0,0,0,451.7
"4",2023-01-16,6265,0,5335,0,0,0,0,0,0,0,0,12339,0,0,6163,84894,0,1120,60224,269,0,0,0,6714,1007,0,0,3209,0,0,0,0,890,0,102563,299,1542,0,0,16572,125,0,0,0,0,491,4144,0,0,24272,37,60988,0,755,0,0,1684,65868,2492,0,0,29527,4266,0,9057,221842,2230,0,0,0,3318,0,0,0,0,14,0,0,0,0,373,0,51010,76,0,0,0,0,0,124,124,0,344,21,420,0,147,80,0,0,0,0,0,0,619,372,247,0,98,0,0,0,144,374,29,479,0,0,0,141,131,10,171,1004,0,0,0,0,0,0,0,0,0,193,50.3,0,0,0,0,0,71.1,71.1,0,114.1,13.3,85.4,0,24.5,35.5,0,0,0,0,0,0,102.7,61.8,40.9,0,27.4,0,0,0,23.6,96.3,18.9,93.1,0,0,0,44.9,43.3,1.6,100.4,448.4,0,0,0,0,0,0,0,0,0,77.8,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,1330.37,181.12,597.74,80.4,0,649.6,129.28,0,0,0,0,0,0,19.25,2540,13419255,166,1103998,2516,10923050,133,424133,24,2496205,33,679865,126395,180023,797580,0,0,126395,180023,117715,0,0,679865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,20,0.7,1.904,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,180.7,16,174.2,0,0,20.7,0,0.9,207.3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,29.95,2.63,29.03,0,0,3.45,0,0.15,34.39,2.94,0,0,0,2023-01-16,2023-01-16,337.6,504.2,670.8,31350.5,168,212,256,12095.6,64,48,32,1656,28.8,57.6,86.4,3988.8,26.2,52.4,78.6,3628.7,119,209,299,13868.6,29.4,58.8,88.2,4071.9,60.8,45.6,30.4,1573.2,0,0,0,0,100.8,180.6,260.4,12068.7,0,0,0,0,0,0,0,0,424133,5562,12095.6,1378,13724.7,4071.9,679865,4783.92,2630.55,0,0,0,0,209.68
"5",2023-01-23,6557,0,2084,0,0,0,0,0,0,0,0,12980,0,0,189,91792,0,1124,52441,2362,0,0,0,11892,1807,0,0,4186,0,0,0,0,590,3123,104020,314,1522,0,0,18146,448,0,0,0,0,339,1404,0,0,0,7,65018,0,1968,0,0,1748,71116,2617,0,0,19391,4977,0,8962,189644,416,0,0,0,2379,13640,0,780,0,7,0,0,0,0,176,0,53143,72,0,0,0,0,0,2,2,0,353,20,393,0,151,91,0,0,0,53,53,0,673,279,394,0,100,0,0,0,0,474,31,519,0,0,0,152,152,0,165,1262,0,0,10,10,0,0,0,0,0,198,47.5,0,0,0,0,0,3.2,3.2,0,116.9,12.7,77.7,0,32.1,39.5,0,0,0,26.7,26.7,0,111.1,46.1,65,0,28,0,0,0,0,113.8,19.9,94,0,0,0,25.2,25.2,0,96.9,335.4,0,0,1.3,1.3,0,0,0,0,0,79.2,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,3541,0,0,1438.65,226.05,570.43,265.88,0,672.23,0,0,0,0,0,0,0,12.27,2690,13154368,161,877729,2670,11530863,146,491839,20,1623505,15,385890,189840,161999,525890,0,0,86840,161999,243000,0,0,282890,103000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,20,0.7,1.893,0.4,0,0,0,19.6,24.7,0,8.5,0,0,0,0,0,0,0,0,0,1.5,115.1,8.8,153.8,0,0.4,98.3,0,8.2,211.4,75.8,0,0,0,0,0,0,9.87,12.38,0,4.42,0,0,0,0,0,0,0,0,0,0.25,19.18,1.45,25.2,0,0.07,16.35,0,1.34,34.66,12.56,0,0,0,2023-01-23,2023-01-23,384.4,603.8,823.2,38372.9,72.2,142.4,212.6,9819.5,72.8,54.6,36.4,1883.7,0,0,0,0,30.4,60.8,91.2,4210.4,128.6,226.2,323.8,15018,30.2,60.4,90.6,4182.7,57.6,43.2,28.8,1490.4,0,0,0,0,94.6,169.2,243.8,11300.1,0,0,0,0,8,6,4,207,491839,1490.4,9819.5,1736,13183.8,4389.7,385890,3587.94,4196.1,1004.35,0,0,0,265.88
"6",2023-01-30,4450,0,3328,0,0,0,0,0,0,0,0,12337,0,0,7255,69054,0,1368,58195,1327,0,0,3810,13304,2123,0,0,2088,0,0,0,0,1052,2963,70581,545,2295,0,0,25871,196,0,0,0,0,53,3627,0,0,0,0,74,0,1001,0,0,2357,66733,1205,0,0,78039,4526,0,0,17592,970,0,0,0,3051,13918,0,1182,0,0,0,0,0,0,73,0,54138,52,0,0,0,0,0,146,146,0,266,29,455,57,178,48,0,0,0,52,52,0,459,308,150,0,142,0,0,0,0,1,41,492,0,0,0,422,270,152,0,154,0,0,24,24,0,0,0,0,0,219,34,0,0,0,0,0,85.7,85.7,0,88.4,18.2,87.7,37.8,36.7,20.7,0,0,0,16.8,16.8,0,75.1,50.1,25,0,40.4,0,0,0,0,0.1,26.4,95.5,0,0,0,92,67,25.1,0,14.7,0,0,9.7,9.7,0,0,0,0,0,86.6,0,0,0,0,0,0,0,0,744,0,0,0,0,0,0,0,0,3569,0,0,1303.96,141.56,584.7,248.73,0,676.86,71.03,0,0,0,0,0,0,16.03,2479,10736946,138,797852,2457,9856447,114,301312,22,880499,24,496540,106675,129312,561865,0,0,91660,129312,80340,0,0,481525,15015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,20,0.7,1.894,0.4,0,0,0,17.6,26,0,8.5,0,0,0,0,0,0,0,0,0,2.2,42.8,11.4,221.2,30.7,0,0,0,0,150.2,0,0,0,0,0,0,0,5.74,8.33,0,2.72,0,0,0,0,0,0,0,0,0,0.37,7.14,1.9,35.62,5.1,0,0,0,0,24.97,0,0,0,0,2023-01-30,2023-01-30,30.8,61.6,92.4,4265.8,170,194,218,10390.4,38.4,28.8,19.2,993.6,0,0,0,0,54,108,162,7479,131.2,221.4,311.6,14477.1,81.2,105.4,129.6,6110.5,41.6,31.2,20.8,1076.4,0,0,0,0,114.2,199.4,284.6,13203.8,0,0,0,0,19.2,14.4,9.6,496.8,301312,1076.4,10390.4,155,14197.4,6607.3,496540,3960.88,1597.5,985.4,0,0,0,319.76
