"","GADS_alphas","GADS_gammas","GADS_scales","GADS_shapes","YT_alphas","YT_gammas","YT_scales","YT_shapes","META_alphas","META_gammas","META_scales","META_shapes","RADIO_alphas","RADIO_gammas","RADIO_scales","RADIO_shapes","RADIO2_alphas","RADIO2_gammas","RADIO2_scales","RADIO2_shapes","TV_alphas","TV_gammas","TV_scales","TV_shapes","TV2_alphas","TV2_gammas","TV2_scales","TV2_shapes","train_size","TV_inflexion","TV2_inflexion","RADIO_inflexion","RADIO2_inflexion","META_inflexion","GADS_inflexion","YT_inflexion","TV_inflation","TV2_inflation","RADIO_inflation","RADIO2_inflation","META_inflation","GADS_inflation","YT_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"89",1.07228053625,0.38960300335,0.00772851033,0.157154200757307,1.64522733425,0.41869721626,0.06032444748,1.56518021367642,2.1862453505,0.97863269817,0.00229956658,0.36866589858361,2.875341878,0.53987464774,0.07276377763,0.00128404746346656,2.62878982275,0.64965414512,0.06774418142,1.08323314523477,1.07136309725,0.56118215039,0.04820918723,1.39020460609426,2.56898945975,0.52195234313,0.03037874267,0.74000199585036,1,11307.4439346549,7903.11276371247,1460.48005807739,3682.84396853404,1431.7575304084,803.016202388986,2041.41328723835,4.2658520948963,2.51168402643917,1.57743617388642,4.01278232367191,1.48843219324481,1.62312418772828,4.91955256759913,0.411794954036736,NA,NA,0.0919448257605519,NA,NA,0.0919448257605519,0.335938971890683,0,44410.2002524167,0.002213926488,19194408.2855017,1e-04,0,0.203152179718018,552.510382175446,"2_423_3",2,423,3,2957,TRUE,TRUE,3,0.0456956504551596,2,FALSE
"90",2.47940958025,0.62448032631,0.08434807711,1.80704952760602,2.6381328715,0.6392212845,0.02070662802,0.3279043169646,2.7661214415,0.67398008235,0.03810809851,1.05925908999747,2.99939976225,0.90953596053,0.04378925528,0.34821711487392,1.75778738525,0.83693846129,0.0285469828,1.46347834662404,0.5171545862975,0.96887721404,0.01186619588,1.22085028843355,2.1628505365,0.8198213608,0.06742758038,1.59571516165268,1,13787.4890579782,20914.263914325,2915.45976410455,3826.93844210498,2035.40658851624,4585.60272783403,1523.45254207598,2.38101780658659,5.12150502000619,2.15587735474788,3.25107361987047,3.1601562364495,6.49876832044704,1.91816203967709,0.201356397948655,NA,NA,0.107521681450974,NA,NA,0.107521681450974,0.198306615567765,0,652927.519719079,0.03391994046,19194408.2855017,1e-04,0,0.163131952285767,270.931726932526,"3_203_3",3,203,3,1417,FALSE,TRUE,3,0.155531909533619,1,FALSE
"91",2.47940958025,0.62448032631,0.08434807711,1.80704952760602,2.6381328715,0.6392212845,0.02070662802,0.3279043169646,2.7661214415,0.67398008235,0.03810809851,1.05925908999747,2.99939976225,0.90953596053,0.04635858884,0.27943291285599,1.75778738525,0.83693846129,0.0285469828,1.46347834662404,0.5171545862975,0.96887721404,0.01186619588,1.22085028843355,2.1628505365,0.8198213608,0.06742758038,1.59571516165268,1,13787.4890579782,20914.263914325,2830.46530167387,3826.93844210498,2035.40658851624,4585.60272783403,1523.45254207598,2.38101780658659,5.12150502000619,2.03272802539595,3.25107361987047,3.1601562364495,6.49876832044704,1.91816203967709,0.201356688487802,NA,NA,0.107521661893276,NA,NA,0.107521661893276,0.197154804796387,0,652927.519719079,0.03391994046,19194408.2855017,1e-04,0,0.146960020065308,276.384552955627,"3_207_5",3,207,5,1447,FALSE,TRUE,2,0.155528839184531,1,FALSE
"92",2.47940958025,0.62448032631,0.08434807711,1.77626307660554,2.62741767025,0.4981853685,0.0110462913,0.22224613673777,2.7661214415,0.67398008235,0.03810809851,1.05925908999747,2.99939976225,0.90953596053,0.04635858884,0.27943291285599,1.75778738525,0.83693846129,0.0285469828,1.46347834662404,0.5171545862975,0.96887721404,0.01186619588,1.22085028843355,2.1628505365,0.8198213608,0.06742758038,1.59571516165268,1,13787.4890579782,20914.263914325,2830.46530167387,3826.93844210498,2035.40658851624,4543.25165307722,1093.99821085105,2.38101780658659,5.12150502000619,2.03272802539595,3.25107361987047,3.1601562364495,6.43339570035531,1.74158434300653,0.201044777018882,NA,NA,0.107542656225259,NA,NA,0.107542656225259,0.196283293117746,0,652927.519719079,0.03391994046,19194408.2855017,1e-04,0,0.140434980392456,281.810149908066,"3_211_7",3,211,7,1477,FALSE,TRUE,2,0.15572618313158,1,FALSE
"93",2.47940958025,0.62448032631,0.095360826,1.91366987992184,2.42751717875,0.57726074355,0.003889506344,0.48662079854371,2.71347198775,0.63306326417,0.03567007702,1.05049378048486,2.90526940075,0.79191177602,0.03864162317,0.32204787320143,2.82885420825,0.77994519832,0.03138216652,0.72085447007452,0.514294525145,0.91368502727,0.01693345574,1.0988941515453,2.367062188,0.8198213608,0.06742758038,1.59571516165268,1,12743.468007005,20914.263914325,2480.87425012818,2689.73680414726,1904.86971188286,4927.26723937768,1285.24759079439,2.31509334815406,5.12150502000619,2.04793927925467,2.46436316852595,3.14820646683145,7.03843617494747,1.73980383674633,0.20381337050238,NA,NA,0.107356162492345,NA,NA,0.107356162492345,0.203386945111132,0,652927.519719079,0.03391994046,19194408.2855017,1e-04,0,0.146147012710571,313.765500068665,"3_237_5",3,237,5,1657,FALSE,TRUE,3,0.153986541293772,1,FALSE
"94",2.74060150775,0.53130762557,0.0737631703,1.76856646385542,2.62473887,0.4629263895,0.008631207119,0.195831591791057,2.79930294175,0.57163700872,0.05422586244,0.73320288562287,2.893688494,0.88997193563,0.02572451536,0.24829776669114,1.4051719075,0.79114599345,0.05898731729,0.52824275454185,0.944512669,0.314903723324,0.06302391051,0.80582058835618,2.13450471975,0.88226611618,0.04197472455,1.43417058808524,1,5467.65395501842,19085.2064444058,2673.03386188454,2919.44835436549,1707.79432089911,3515.58584298986,970.350636598184,3.50209519786306,3.94795157300809,1.88272299218987,2.63604417175131,3.14043867782464,5.79199565483836,1.6469161420648,0.220089653251763,NA,NA,0.106253166108445,NA,NA,0.106253166108445,0.205838774904589,0,568324.334074401,0.02951180005,19194408.2855017,1e-04,0,0.149469137191772,317.298141002655,"3_240_4",3,240,4,1677,FALSE,TRUE,3,0.143554191778481,1,FALSE
"95",2.0048934285,0.73103195289,0.07937955392,1.53867471781748,2.45180855875,0.71516764254,0.002982432432,0.115432123585476,2.954532378,0.49996474092,0.02682698535,1.6354373610434,2.93235214025,0.67361359,0.008800235389,1.46326389854698,1.46955054075,0.78056046269,0.03556363069,0.134439526107829,0.66206176205,0.67387578305,0.07474241641,0.81036593307758,1.60305841575,0.76747316959,0.0462342404,0.97323385387435,1,11998.7004995678,14310.996265783,2257.12714996123,1903.93290590466,1647.03684383794,4706.60525708137,1419.6154560244,3.65750085811198,3.25842273094858,1.98859855763485,1.7451691513124,3.44825461863341,5.62775346972418,1.55001560216843,0.221249062475427,NA,NA,0.106174159130857,NA,NA,0.106174159130857,0.226348457962506,0,576978.146302161,0.02996269583,19194408.2855017,1e-04,0,0.159192085266113,317.476391077042,"3_240_5",3,240,5,1678,FALSE,TRUE,3,0.143125896047066,1,FALSE
"96",2.74060150775,0.53130762557,0.0737631703,1.76856646385542,2.62473887,0.4629263895,0.02392763771,0.26997714846785,2.74849552025,0.67154104764,0.02730174671,0.34104923748571,2.8472098605,0.88997193563,0.02572451536,0.24829776669114,1.4051719075,0.79114599345,0.05898731729,0.52824275454185,0.944512669,0.314903723324,0.06302391051,0.80582058835618,2.13450471975,0.88226611618,0.04197472455,1.43417058808524,1,5467.65395501842,19085.2064444058,2673.03386188454,2919.44835436549,1303.43456004248,3515.58584298986,1072.03755811286,3.50209519786306,3.94795157300809,1.88272299218987,2.63604417175131,1.99771529577709,5.79199565483836,1.85725513619764,0.220810212190297,NA,NA,0.106204071131756,NA,NA,0.106204071131756,0.204899410173463,0,568324.334074401,0.02951180005,19194408.2855017,1e-04,0,0.19072699546814,328.221647024155,"3_249_1",3,249,1,1737,FALSE,TRUE,2,0.143081499770423,1,FALSE
"97",2.78991087625,0.84418263536,0.07040833027,1.27668973112181,1.40067529675,0.61662647772,0.07068516907,1.7808686091174,0.8755896375,0.567894088,0.07935280683,0.68296398649343,2.9950181425,0.9608795816,0.009704488739,0.085565634804585,2.2979578765,0.53931468442,0.07920989955,0.76929824796451,1.317631096,0.368151498352,0.06160103827,0.40496449136322,2.35859063425,0.78904069893,0.06441960836,1.55986787730652,1,5187.39546653794,19896.7005323385,2638.48611150796,2693.16346378251,1805.82748566212,4682.42448098726,3226.12240114618,2.47990741673548,5.0574762616141,1.60348084250041,3.54515638017712,3.36653917367906,4.78337979876878,5.98777018921435,0.270251921679094,NA,NA,0.102779386009995,NA,NA,0.102779386009995,0.230624883754318,0,377337.917068323,0.0195606979,19194408.2855017,1e-04,0,0.168859004974365,334.389081954956,"3_253_6",3,253,6,1770,TRUE,TRUE,1,0.111195230673701,1,FALSE
"98",2.64364566175,0.51258158845,0.0928536452,1.98011621743884,2.518597386,0.37435047634,0.01773548234,0.41148881093093,2.44361153125,0.99403189849,0.02283620931,1.13679374767074,2.963775843,0.97021448718,0.03753638383,1.71599739364036,1.85116327575,0.96733378593,0.001754434121,1.92837344270694,0.5171545862975,0.96887721404,0.01186619588,1.22085028843355,2.1628505365,0.94400712677,0.04609024133,1.54669670669798,1,13787.4890579782,20956.4583331,4219.43130646883,1986.16394750333,2555.86631761186,4118.14140750852,882.93667869311,2.38101780658659,4.09378526821884,3.93050166184706,1.36815291040402,2.66571336620919,7.17959836423349,1.87752112345114,0.209429902365768,NA,NA,0.106976831546254,NA,NA,0.106976831546254,0.201462727416256,0,599817.789367809,0.03115272612,19194408.2855017,1e-04,0,0.165274858474731,335.737404108047,"3_254_6",3,254,6,1777,FALSE,TRUE,2,0.150381368562596,1,FALSE
"99",2.74060150775,0.53130762557,0.0737631703,1.76856646385542,2.62473887,0.4629263895,0.02392763771,0.199079036890683,2.643615341,0.75229047465,0.0159713878,0.35666511645272,2.85158425925,0.90532935085,0.0006063154682,0.22460485599591,1.31566570925,0.78298091926,0.05686764193,0.26545749486183,1.00646349875,0.314903723324,0.06302391051,0.80582058835618,2.13450471975,0.88226611618,0.04197472455,1.43417058808524,1,5467.65395501842,19085.2064444058,2440.37282309858,2259.57908556917,1337.15038253625,3515.58584298986,1033.76474878329,3.50209519786306,3.94795157300809,1.52003385315489,2.06408975682321,1.82192308964994,5.79199565483836,1.78318004195731,0.219088418046254,NA,NA,0.106321347207297,NA,NA,0.106321347207297,0.20143302341997,0,568324.334074401,0.02951180005,19194408.2855017,1e-04,0,0.132042169570923,339.240056037903,"3_257_5",3,257,5,1797,FALSE,TRUE,1,0.144170103484311,1,FALSE
"100",2.52561291175,0.78099335431,0.07125209221,1.67440655948605,2.2381845085,0.62869063514,0.0008067175809,0.41872020334323,2.86143877525,0.62544795864,0.006486687032,1.3115750909666,2.92109273925,0.9607727273,0.00749391317,1.6651491993772,2.79157392675,0.6267347853,0.09349772133,0.130101056742144,0.527484885,0.82388841722,0.04249652026,1.25765551888001,1.5017913885,0.96679286744,0.06306942565,1.39509810280719,1,15220.9301998122,22966.1583285168,3283.96608791877,1626.27399834624,1189.26271798239,5023.07758679788,1217.01223760939,3.76532873394558,4.74827990896303,2.0293742893068,1.85623709861648,1.94664400083042,5.61670241984377,1.48819577927286,0.14470395971742,NA,NA,0.111269918420103,NA,NA,0.111269918420103,0.196289694510941,0,962269.29676495,0.05003779675,19194408.2855017,1e-04,0,0.208761930465698,347.764935016632,"3_264_3",3,264,3,1844,FALSE,TRUE,3,0.191048626545424,1,FALSE
"101",2.70745179525,0.52284535091,0.08289111586,1.55686455048037,2.2603087815,0.58615037031,0.03319398194,0.2782575354278,2.9048316975,0.93421241604,0.01790303177,0.89789789806049,2.714727553,0.85007039815,0.004238343458,0.60030937243078,2.43536261025,0.7746118244,0.06261642561,0.41529323570018,0.92897253875,0.4796910206,0.07304107629,1.01723370817163,2.48477103025,0.57205394923,0.07057527379,1.21799384926265,1,9434.23771734868,13149.7208186862,2547.56670349759,2652.45488541825,1976.7580887044,3534.63618689913,1431.72035535599,4.20677226415757,4.61162875037373,1.76697956786108,2.44735549084685,2.17816072005554,5.93940745632992,1.99495593775762,0.261808152485515,NA,NA,0.103372295701807,NA,NA,0.103372295701807,0.229643255058466,0,427031.024162225,0.02214989347,19194408.2855017,1e-04,0,0.167916059494019,358.178442001343,"3_272_6",3,272,6,1903,TRUE,TRUE,3,0.116754120974424,1,FALSE
"102",2.757834245,0.51880463423,0.07006774278,1.5702525924448,2.5561190365,0.47157867321,0.001521864054,0.32930425556417,2.3185660235,0.90633522964,0.07805103259,0.14865635081105,2.739476104,0.87241838738,0.03362353196,0.61324791327139,2.15494639125,0.97190518101,0.0002301683257,1.08016373571292,0.974920379,0.41537486912,0.05783685312,0.89142997827265,2.158677946,0.83931776864,0.04231037674,1.29020527131101,1,7274.16712566355,17472.6242632872,3019.41440844806,1995.55009758902,1666.75494262716,3225.05301013751,919.381344094813,3.54402327291734,3.74857114470803,2.5088871056098,1.40438450765539,1.891776978738,5.41326288055929,1.50378115346399,0.24246085601929,NA,NA,0.10471817826026,NA,NA,0.10471817826026,0.227017129361863,0,487968.775938007,0.02532497682,19194408.2855017,1e-04,0,0.144840955734253,364.561451911926,"3_277_7",3,277,7,1939,FALSE,TRUE,3,0.129384321116989,1,FALSE
"103",2.70745179525,0.52284535091,0.08289111586,1.93447045724097,2.605900335,0.38650744221,0.01794870016,0.2782575354278,2.9048316975,0.93421241604,0.01790303177,0.89789789806049,2.714727553,0.85007039815,0.004238343458,0.60030937243078,2.43536261025,0.7746118244,0.06261642561,0.41529323570018,0.92897253875,0.4796910206,0.07304107629,1.01723370817163,2.48477103025,0.57205394923,0.07057527379,1.21799384926265,1,9434.23771734868,13149.7208186862,2547.56670349759,2652.45488541825,1976.7580887044,3980.29808702867,867.450689388378,4.20677226415757,4.61162875037373,1.76697956786108,2.44735549084685,2.17816072005554,6.75950887299719,1.78203614744862,0.261671425492003,NA,NA,0.103381868503818,NA,NA,0.103381868503818,0.228010105861914,0,427031.024162225,0.02214989347,19194408.2855017,1e-04,0,0.161370038986206,374.603220939636,"3_285_5",3,285,5,1993,TRUE,TRUE,3,0.116795352082831,1,FALSE
"104",2.75965451875,0.46360191141,0.05751607083,1.475887666927,2.4533394735,0.73113404138,0.03281605215,0.74133295369914,2.08304303275,0.61978090305,0.01281900495,0.59350424870398,2.7711513825,0.87391849872,0.07984850644,0.058982571184227,2.92665595475,0.71195187019,0.08365696179,1.01389693861845,0.748551078175,0.78288883699,0.01796663762,0.47689822329678,2.7552225185,0.7125219007,0.0483714351,1.01899001435193,1,9551.0632484836,14076.4541036793,2461.4614329712,4378.25898434048,1197.59004092844,2509.50655171799,2357.18666651239,1.92029429567717,3.5514947828865,1.69531801648936,4.35778570204447,1.98464360415388,4.65238379371338,2.74282561233811,0.385142789145072,NA,NA,0.0943423465815251,NA,NA,0.0943423465815251,0.267411101639607,0,96991.1822957528,0.004953591076,19194408.2855017,1e-04,0,0.159569978713989,378.842706918716,"3_289_1",3,289,1,2017,TRUE,TRUE,1,0.0384826740850899,1,FALSE
"105",2.70745179525,0.52284535091,0.08289111586,1.93447045724097,2.605900335,0.38650744221,0.01794870016,0.2782575354278,2.9048316975,0.93421241604,0.01790303177,0.89789789806049,2.714727553,0.85007039815,0.004238343458,0.60030937243078,2.43536261025,0.7746118244,0.06261642561,0.41529323570018,0.92897253875,0.4796910206,0.07304107629,0.92933262544553,2.36428472375,0.57205394923,0.07057527379,1.21799384926265,1,9040.84500262157,13149.7208186862,2547.56670349759,2652.45488541825,1976.7580887044,3980.29808702867,867.450689388378,3.97725770716539,4.61162875037373,1.76697956786108,2.44735549084685,2.17816072005554,6.75950887299719,1.78203614744862,0.261718298907126,NA,NA,0.103378586808974,NA,NA,0.103378586808974,0.228121947265892,0,427031.024162225,0.02214989347,19194408.2855017,1e-04,0,0.170604944229126,385.853258132935,"3_294_2",3,294,2,2053,TRUE,TRUE,3,0.116767673905382,1,FALSE
"106",2.70745179525,0.52284535091,0.08289111586,1.93447045724097,2.605900335,0.3007244483435,0.03569365011,0.52094469606302,2.899263888,0.83127436362,0.05560213113,1.09808208775052,2.8967684215,0.85007039815,0.004238343458,0.60030937243078,2.43536261025,0.7746118244,0.06261642561,0.41529323570018,0.92897253875,0.4796910206,0.07304107629,1.01723370817163,2.48477103025,0.57205394923,0.07057527379,1.21799384926265,1,9434.23771734868,13149.7208186862,2547.56670349759,2652.45488541825,3065.38679443074,3980.29808702867,850.332681380247,4.20677226415757,4.61162875037373,1.76697956786108,2.44735549084685,3.92526147463952,6.75950887299719,2.38809513144655,0.259544893609308,NA,NA,0.103530641540299,NA,NA,0.103530641540299,0.226106323861731,0,427031.024162225,0.02214989347,19194408.2855017,1e-04,0,0.17260217666626,391.843822002411,"3_298_4",3,298,4,2083,TRUE,TRUE,2,0.118145585692018,1,FALSE
