"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"321","META",50731.3193001543,1012964.22109939,0.0110783671233067,9834.6040883436,0.0165686787814774,1012964.22109939,0.0110783671233067,9834.6040883436,0.0165686787814774,TRUE,0.0504802219713111,0.0504802219713111,288.4775,40386.85,NA,NA,0.041509272098284,0.041509272098284,1,0.409824691450382,NA,NA,0.0920986870752137,NA,NA,0.0920986870752137,0.331095249235515,0,31685.2547205575,0.001550909532,19194408.2855017,1e-04,"1_357_2",1,357,2,2494,2,7235.4587221385,437.079481347243,148.601981347243,25.0815357251034,25.0815357251034,0.0398699669334494,0.0398699669334494,2,FALSE,28.0729018255208,1.06155898528745,12.4997404853258,43.5155413087311,0.090036510253097
"322","GADS",52039.149247574,4836520.4694695,0.0528950067970009,34546.574781925,0.0582017430920709,4836520.4694695,0.0528950067970009,34546.574781925,0.0582017430920709,TRUE,0.119277756794444,0.119277756794444,681.632285714286,95428.52,NA,NA,0.198191051563737,0.198191051563737,1,0.409824691450382,NA,NA,0.0920986870752137,NA,NA,0.0920986870752137,0.331095249235515,0,31685.2547205575,0.001550909532,19194408.2855017,1e-04,"1_357_2",1,357,2,2494,2,34546.574781925,1140.74219734276,459.109911628473,50.6821280416955,50.6821280416955,0.0197308210732058,0.0197308210732058,2,FALSE,44.9490894488842,1.30351650931469,25.9045496928765,63.989676363419,0.382722084244951
"323","YT",0,0,0,0,0,0,0,0,0,TRUE,0.0116702027243347,0.0116702027243347,66.6912857142857,9336.78,NA,NA,0,0,1,0.409824691450382,NA,NA,0.0920986870752137,NA,NA,0.0920986870752137,0.331095249235515,0,31685.2547205575,0.001550909532,19194408.2855017,1e-04,"1_357_2",1,357,2,2494,2,0,179.842874682664,113.151588968378,0,0,Inf,Inf,2,FALSE,0,0,0,0,NA
"324","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"325","trend",0.517788440531451,48712632.9081085,0.532579590707869,347947.377915061,0.585550360253611,48712632.9081085,0.532579590707869,347947.377915061,0.585550360253611,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"326","season",1,1386480.41306187,0.015158514882698,9903.43152187047,0.0166661922562148,1386480.41306187,0.015158514882698,9903.43152187047,0.0166661922562148,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"327","holiday",0.950748117295007,-3990108.36384598,-0.0436242131133793,-114003.096109885,-0.191852441588067,-3990108.36384598,-0.0436242131133793,-114003.096109885,-0.191852441588067,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"328","Temperatura.men.",1464.95216804031,1826355.86789586,0.0199677127377975,13045.399056399,0.0219537165731747,1826355.86789586,0.0199677127377975,13045.399056399,0.0219537165731747,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"329","Euribor",31938.9362482903,13941377.611315,0.152422333568877,99581.2686522498,0.167582374332681,13941377.611315,0.152422333568877,99581.2686522498,0.167582374332681,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"330","BIGBANK_RADIO_VERSLAS_GRP",-3572.64275884211,-471588.844167159,-0.00515592318901604,0,0,-471588.844167159,-0.00515592318901604,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"331","SAVY_RADIO_VERSLAS_GRP",-544.907066807202,-335662.753153237,-0.00366983102776345,0,0,-335662.753153237,-0.00366983102776345,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"332","SAVY_TV_VERSLAS_GRP",-846.234181351866,-2060580.23159179,-0.0225285087429387,0,0,-2060580.23159179,-0.0225285087429387,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"333","SWEDBANK_RADIO_VERSLAS_GRP",21.5876823862925,32489.4619913703,0.000355210205991609,738.396863440233,0.00124262626144323,32489.4619913703,0.000355210205991609,738.396863440233,0.00124262626144323,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"334","TV",282926.199956348,19261585.5875302,0.210588645207142,137582.754196644,0.231533951390188,19261585.5875302,0.210588645207142,137582.754196644,0.231533951390188,TRUE,0.464568907152569,0.464568907152569,2654.85514285714,371679.72,NA,NA,0.594052320915894,0.594052320915894,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,137582.754196644,8099.04844306671,5444.19330020957,51.823073875352,51.823073875352,0.0192964238749183,0.0192964238749183,2,FALSE,44.7251587195883,0.976168520832202,30.5267757668573,59.0477047324875,0.856918586080857
"335","TV2",16917.8443915194,512279.959509995,0.00560080280773045,3685.46733460428,0.00620216406978431,512279.959509995,0.00560080280773045,3685.46733460428,0.00620216406978431,TRUE,0.202429791708534,0.202429791708534,1156.81821428571,161954.55,NA,NA,0.0157993794188277,0.0157993794188277,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,3659.14256792853,2326.06743344602,1169.24921916031,3.16310940019897,3.16310940019897,0.316144613884393,0.316144613884393,2,FALSE,2.8379414611397,0.132160902002554,0.90931692752264,4.77069087844151,0.374894077307262
"336","RADIO",272963.773668927,7094719.65470852,0.0775672071969402,52167.0562846215,0.0877903974556961,7094719.65470852,0.0775672071969402,52167.0562846215,0.0877903974556961,TRUE,0.0786609821095089,0.0786609821095089,449.521071428571,62932.95,NA,NA,0.218810370411859,0.218810370411859,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,50676.5689622037,768.622495750425,319.101424321854,112.73457949625,112.73457949625,0.00887039277982374,0.00887039277982374,2,FALSE,113.756944210094,3.84987457612816,57.7229075205743,170.205534207541,0.261305085459144
"337","RADIO2",0,0,0,0,0,0,0,0,0,TRUE,0.0729121375392983,0.0729121375392983,416.668357142857,58333.57,NA,NA,0,0,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,0,1228.45298063454,811.784623491682,0,0,Inf,Inf,2,FALSE,0,0,0,0,NA
"338","META",83335.9912536891,1517146.61515308,0.0165871002059418,14729.578787894,0.0247879728748545,1517146.61515308,0.0165871002059418,14729.578787894,0.0247879728748545,TRUE,0.0504802219713111,0.0504802219713111,288.4775,40386.85,NA,NA,0.0467907724317801,0.0467907724317801,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,10836.7615368077,648.115929187993,359.638429187993,37.5653613776038,37.5653613776038,0.0266202683357172,0.0266202683357172,2,FALSE,28.0729018255208,1.06155898528745,12.4997404853258,43.5155413087311,0.271896637462467
"339","GADS",40753.6043005692,4038323.95958805,0.0441513585521095,28845.1711399147,0.0485426861204204,4038323.95958805,0.0441513585521095,28845.1711399147,0.0485426861204204,TRUE,0.119277756794444,0.119277756794444,681.632285714286,95428.52,NA,NA,0.124547156821639,0.124547156821639,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,28845.1711399147,1135.9034540744,454.27116836011,42.3177888495814,42.3177888495814,0.0236307242695147,0.0236307242695147,2,FALSE,44.9490894488842,1.30351650931469,25.9045496928765,63.989676363419,0.370571512997983
"340","YT",0,0,0,0,0,0,0,0,0,TRUE,0.0116702027243347,0.0116702027243347,66.6912857142857,9336.78,NA,NA,0,0,1,0.415378226289943,NA,NA,0.0916643396937588,NA,NA,0.0916643396937588,0.356150906271942,0,22632.9046082285,0.001079248447,19194408.2855017,1e-04,"1_359_4",1,359,4,2510,1,0,210.826870007792,144.135584293506,0,0,Inf,Inf,2,FALSE,0,0,0,0,NA
"341","(Intercept)",5254.04195931077,735565.874303507,0.00804896142848148,5254.04195931077,0.00875400924556746,735565.874303507,0.00804896142848148,5254.04195931077,0.00875400924556746,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"342","trend",0.604119378336361,56834496.8832621,0.621913942994822,405960.6920233,0.676390420714327,56834496.8832621,0.621913942994822,405960.6920233,0.676390420714327,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"343","season",0.930811829883198,1290552.37037933,0.0141219251918863,9218.23121699519,0.015358933546077,1290552.37037933,0.0141219251918863,9218.23121699519,0.015358933546077,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"344","holiday",0.864190748171946,-3626843.60822063,-0.0396868932199229,-103624.103092018,-0.17265304760721,-3626843.60822063,-0.0396868932199229,-103624.103092018,-0.17265304760721,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"345","Temperatura.men.",1304.97744541418,1626915.38119786,0.0178025920017894,11620.8241514133,0.019362007926547,1626915.38119786,0.0178025920017894,11620.8241514133,0.019362007926547,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"346","Euribor",27358.4193617788,11941977.4098358,0.130675604877102,85299.8386416842,0.142122118912935,11941977.4098358,0.130675604877102,85299.8386416842,0.142122118912935,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"347","BIGBANK_RADIO_VERSLAS_GRP",-2991.08920821998,-394823.775485037,-0.00432037625853104,0,0,-394823.775485037,-0.00432037625853104,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"348","SAVY_RADIO_VERSLAS_GRP",-422.551684038417,-260291.837367665,-0.00284825470064758,0,0,-260291.837367665,-0.00284825470064758,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"349","SAVY_TV_VERSLAS_GRP",-687.77803760676,-1674739.52157246,-0.018325909728553,0,0,-1674739.52157246,-0.018325909728553,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"350","SWEDBANK_RADIO_VERSLAS_GRP",202.005773104267,304018.688521922,0.00332673766271107,6909.5156482255,0.0115122727103028,304018.688521922,0.00332673766271107,6909.5156482255,0.0115122727103028,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"351","TV",176866.471565801,13280012.1750239,0.145317108230101,94857.2298215992,0.158046143007226,13280012.1750239,0.145317108230101,94857.2298215992,0.158046143007226,TRUE,0.464568907152569,0.464568907152569,2654.85514285714,371679.72,NA,NA,0.539627194426559,0.539627194426559,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,94857.2298215992,13204.8665107908,10550.0113679337,35.729719595742,35.729719595742,0.027987905063749,0.027987905063749,3,FALSE,29.2746283163621,1.10641816693838,16.6587718925172,41.8206944191996,0.833368639430583
"352","TV2",21428.3178895884,627102.886800034,0.00686210049143765,4511.53155971247,0.00751687734724015,627102.886800034,0.00686210049143765,4511.53155971247,0.00751687734724015,TRUE,0.202429791708534,0.202429791708534,1156.81821428571,161954.55,NA,NA,0.0254820377391777,0.0254820377391777,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,4479.30633428595,4269.92151652707,3113.10330224136,3.87209181094346,3.87209181094346,0.258258339116278,0.258258339116278,3,FALSE,4.25333978508865,0.132551609299395,2.75432901640834,5.76878903129365,0.645841991426149
"353","RADIO",257814.351599745,4191986.31014206,0.0458709917055419,30823.4287510446,0.0513563809266058,4191986.31014206,0.0458709917055419,30823.4287510446,0.0513563809266058,TRUE,0.0786609821095089,0.0786609821095089,449.521071428571,62932.95,NA,NA,0.170339438082061,0.170339438082061,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,29942.7593581576,725.039161200987,275.518089772416,66.6103576924657,66.6103576924657,0.0150126802293558,0.0150126802293558,3,FALSE,64.9527150188296,1.61458217134844,46.5210688667462,83.2395472164376,0.0989331110955412
"354","RADIO2",0,0,0,0,0,0,0,0,0,TRUE,0.0729121375392983,0.0729121375392983,416.668357142857,58333.57,NA,NA,0,0,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,0,2482.38746098379,2065.71910384093,0,0,Inf,Inf,3,FALSE,6.52920154658129,1.01786359082273,0,18.1078935311465,NA
"355","META",60608.1357941332,1111549.66989326,0.012163180391265,10791.7443678957,0.0179806386595269,1111549.66989326,0.012163180391265,10791.7443678957,0.0179806386595269,TRUE,0.0504802219713111,0.0504802219713111,288.4775,40386.85,NA,NA,0.0451673102347277,0.0451673102347277,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,7939.64049923754,460.296738360043,171.819238360043,27.5225641488072,27.5225641488072,0.0363338239341823,0.0363338239341823,3,FALSE,26.5736379129062,1.33661078685286,11.3663222414522,41.7632355171837,0.167523000043983
"356","GADS",60065.531454018,5398954.09328607,0.0590782889325166,38563.9578091862,0.0642532446108548,5398954.09328607,0.0590782889325166,38563.9578091862,0.0642532446108548,TRUE,0.119277756794444,0.119277756794444,681.632285714286,95428.52,NA,NA,0.219384019517475,0.219384019517475,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,38563.9578091862,1580.77140552304,899.139119808757,56.5758967370139,56.5758967370139,0.0176753716277512,0.0176753716277512,3,FALSE,36.0178388689929,2.74951832400006,4.71310720412058,67.2420579403717,0.631236403316375
"357","YT",0,0,0,0,0,0,0,0,0,TRUE,0.0116702027243347,0.0116702027243347,66.6912857142857,9336.78,NA,NA,0,0,1,0.407576260868512,NA,NA,0.0926052834502007,NA,NA,0.0926052834502007,0.317160092025621,0,42072.6007700664,0.002092128867,19194408.2855017,1e-04,"1_362_1",1,362,1,2528,3,0,211.998208144677,145.306922430392,0,0,Inf,Inf,3,FALSE,0,0,0,0,NA
"358","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"359","trend",0.582463258343141,54797126.9057459,0.599470584379762,391408.049326756,0.660202596471606,54797126.9057459,0.599470584379762,391408.049326756,0.660202596471606,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"360","season",0.989407426978406,1371794.0180435,0.0150071766182137,9798.52870031069,0.0165275448490999,1371794.0180435,0.0150071766182137,9798.52870031069,0.0165275448490999,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"361","holiday",0.935215409617882,-3924920.55470048,-0.0429379157527276,-112140.587277157,-0.189151722908036,-3924920.55470048,-0.0429379157527276,-112140.587277157,-0.189151722908036,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"362","Temperatura.men.",1319.37076251374,1644859.52962587,0.0179944635627247,11748.9966401848,0.0198174720758252,1644859.52962587,0.0179944635627247,11748.9966401848,0.0198174720758252,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"363","Euribor",32609.7770769399,14234200.3038614,0.155719557870462,101672.859313295,0.171495414631324,14234200.3038614,0.155719557870462,101672.859313295,0.171495414631324,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"364","BIGBANK_RADIO_VERSLAS_GRP",-3389.09097612361,-447360.008848317,-0.00489403698835742,0,0,-447360.008848317,-0.00489403698835742,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"365","SAVY_RADIO_VERSLAS_GRP",-577.92833271174,-356003.852950432,-0.00389461728781376,0,0,-356003.852950432,-0.00389461728781376,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"366","SAVY_TV_VERSLAS_GRP",-807.158810993468,-1965431.70476909,-0.0215014647509356,0,0,-1965431.70476909,-0.0215014647509356,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"367","SWEDBANK_RADIO_VERSLAS_GRP",-33.6598576801733,-50658.0858086608,-0.000554190228905847,0,0,-50658.0858086608,-0.000554190228905847,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"368","TV",211417.557934875,12720793.8170751,0.139163166645821,90862.8129791082,0.153261705155792,12720793.8170751,0.139163166645821,90862.8129791082,0.153261705155792,TRUE,0.464568907152569,0.464568907152569,2654.85514285714,371679.72,NA,NA,0.487282296248477,0.487282296248477,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,90862.8129791082,6533.68009521147,3878.82495235432,34.2251490532632,34.2251490532632,0.0292182803482825,0.0292182803482825,2,FALSE,44.7251587195883,0.976168520832202,30.5267757668573,59.0477047324875,0.747731968544043
"369","TV2",20235.1388564624,504613.327328589,0.00552037786104742,3630.31170739992,0.00612338253990746,504613.327328589,0.00552037786104742,3630.31170739992,0.00612338253990746,TRUE,0.202429791708534,0.202429791708534,1156.81821428571,161954.55,NA,NA,0.0193297009914744,0.0193297009914744,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,3604.38090948992,3617.71561198156,2460.89739769584,3.11577122920343,3.11577122920343,0.320947825253415,0.320947825253415,2,FALSE,2.8379414611397,0.132160902002554,0.90931692752264,4.77069087844151,0.595285175997071
"370","RADIO",276191.800367015,6751959.1379467,0.0738652027704899,49646.7583672551,0.0837410442550643,6751959.1379467,0.0738652027704899,49646.7583672551,0.0837410442550643,TRUE,0.0786609821095089,0.0786609821095089,449.521071428571,62932.95,NA,NA,0.25864031759545,0.25864031759545,1,0.413741995179547,NA,NA,0.0917925244914849,NA,NA,0.0917925244914849,0.35971783537135,0,28667.5227198634,0.001393674479,19194408.2855017,1e-04,"1_365_5",1,365,5,2553,3,48228.2795567621,741.383577467703,291.862506039132,107.288139805089,107.288139805089,0.00932069473677801,0.00932069473677801,2,FALSE,113.756944210094,3.84987457612816,57.7229075205743,170.205534207541,0.233821456160089
